"Tarih"	"Saat"	"SMF"
"11169"	2016-04-10	8	0
"11170"	2016-04-10	9	5
"11171"	2016-04-10	10	15
"11172"	2016-04-10	11	30
"11173"	2016-04-10	12	8
"11174"	2016-04-10	13	8
"11175"	2016-04-10	14	9
"11176"	2016-04-10	15	7
"11177"	2016-04-10	16	7
"11178"	2016-04-10	17	15
"11179"	2016-04-10	18	30
"11180"	2016-04-10	19	90
"11181"	2016-04-10	20	171
"11182"	2016-04-10	21	160
"11183"	2016-04-10	22	108
"11184"	2016-04-10	23	70
"11185"	2016-04-11	0	60
"11186"	2016-04-11	1	10
"11187"	2016-04-11	2	0
"11188"	2016-04-11	3	0
"11189"	2016-04-11	4	0
"11190"	2016-04-11	5	5
"11191"	2016-04-11	6	0
"11192"	2016-04-11	7	50
"11193"	2016-04-11	8	120
"11194"	2016-04-11	9	176
"11195"	2016-04-11	10	179
"11196"	2016-04-11	11	216
"11197"	2016-04-11	12	180
"11198"	2016-04-11	13	203
"11199"	2016-04-11	14	216
"11200"	2016-04-11	15	156
"11201"	2016-04-11	16	159
"11202"	2016-04-11	17	70
"11203"	2016-04-11	18	156
"11204"	2016-04-11	19	156
"11205"	2016-04-11	20	154
"11206"	2016-04-11	21	102
"11207"	2016-04-11	22	60
"11208"	2016-04-11	23	6
"11209"	2016-04-12	0	160
"11210"	2016-04-12	1	60
"11211"	2016-04-12	2	100
"11212"	2016-04-12	3	60
"11213"	2016-04-12	4	51
"11214"	2016-04-12	5	67
"11215"	2016-04-12	6	53
"11216"	2016-04-12	7	60
"11217"	2016-04-12	8	115
"11218"	2016-04-12	9	188
"11219"	2016-04-12	10	205
"11220"	2016-04-12	11	235
"11221"	2016-04-12	12	235
"11222"	2016-04-12	13	216
"11223"	2016-04-12	14	240
"11224"	2016-04-12	15	203
"11225"	2016-04-12	16	180
"11226"	2016-04-12	17	150
"11227"	2016-04-12	18	141
"11228"	2016-04-12	19	126
"11229"	2016-04-12	20	175
"11230"	2016-04-12	21	136
"11231"	2016-04-12	22	60
"11232"	2016-04-12	23	5
"11233"	2016-04-13	0	60
"11234"	2016-04-13	1	50
"11235"	2016-04-13	2	50
"11236"	2016-04-13	3	50
"11237"	2016-04-13	4	50
"11238"	2016-04-13	5	5
"11239"	2016-04-13	6	50
"11240"	2016-04-13	7	60
"11241"	2016-04-13	8	98
"11242"	2016-04-13	9	170
"11243"	2016-04-13	10	98
"11244"	2016-04-13	11	98
"11245"	2016-04-13	12	100
"11246"	2016-04-13	13	98
"11247"	2016-04-13	14	60
"11248"	2016-04-13	15	60
"11249"	2016-04-13	16	60
"11250"	2016-04-13	17	80
"11251"	2016-04-13	18	50
"11252"	2016-04-13	19	98
"11253"	2016-04-13	20	101
"11254"	2016-04-13	21	101
"11255"	2016-04-13	22	92
"11256"	2016-04-13	23	145
"11257"	2016-04-14	0	98
"11258"	2016-04-14	1	98
"11259"	2016-04-14	2	50
"11260"	2016-04-14	3	50
"11261"	2016-04-14	4	50
"11262"	2016-04-14	5	60
"11263"	2016-04-14	6	50
"11264"	2016-04-14	7	30
"11265"	2016-04-14	8	105
"11266"	2016-04-14	9	129
"11267"	2016-04-14	10	149
"11268"	2016-04-14	11	157
"11269"	2016-04-14	12	98
"11270"	2016-04-14	13	50
"11271"	2016-04-14	14	50
"11272"	2016-04-14	15	50
"11273"	2016-04-14	16	50
"11274"	2016-04-14	17	50
"11275"	2016-04-14	18	30
"11276"	2016-04-14	19	60
"11277"	2016-04-14	20	98
"11278"	2016-04-14	21	98
"11279"	2016-04-14	22	98
"11280"	2016-04-14	23	85
"11281"	2016-04-15	0	128
"11282"	2016-04-15	1	122
"11283"	2016-04-15	2	98
"11284"	2016-04-15	3	30
"11285"	2016-04-15	4	6
"11286"	2016-04-15	5	50
"11287"	2016-04-15	6	1
"11288"	2016-04-15	7	25
"11289"	2016-04-15	8	118
"11290"	2016-04-15	9	146
"11291"	2016-04-15	10	135
"11292"	2016-04-15	11	146
"11293"	2016-04-15	12	115
"11294"	2016-04-15	13	113
"11295"	2016-04-15	14	130
"11296"	2016-04-15	15	130
"11297"	2016-04-15	16	130
"11298"	2016-04-15	17	130
"11299"	2016-04-15	18	130
"11300"	2016-04-15	19	130
"11301"	2016-04-15	20	126
"11302"	2016-04-15	21	144
"11303"	2016-04-15	22	105
"11304"	2016-04-15	23	144
"11305"	2016-04-16	0	144
"11306"	2016-04-16	1	144
"11307"	2016-04-16	2	124
"11308"	2016-04-16	3	144
"11309"	2016-04-16	4	144
"11310"	2016-04-16	5	144
"11311"	2016-04-16	6	23
"11312"	2016-04-16	7	70
"11313"	2016-04-16	8	125
"11314"	2016-04-16	9	192
"11315"	2016-04-16	10	175
"11316"	2016-04-16	11	190
"11317"	2016-04-16	12	144
"11318"	2016-04-16	13	160
"11319"	2016-04-16	14	151
"11320"	2016-04-16	15	175
"11321"	2016-04-16	16	130
"11322"	2016-04-16	17	110
"11323"	2016-04-16	18	125
"11324"	2016-04-16	19	135
"11325"	2016-04-16	20	157
"11326"	2016-04-16	21	144
"11327"	2016-04-16	22	174
"11328"	2016-04-16	23	147
"11329"	2016-04-17	0	132
"11330"	2016-04-17	1	130
"11331"	2016-04-17	2	115
"11332"	2016-04-17	3	66
"11333"	2016-04-17	4	6
"11334"	2016-04-17	5	5
"11335"	2016-04-17	6	10
"11336"	2016-04-17	7	11
"11337"	2016-04-17	8	69
"11338"	2016-04-17	9	98
"11339"	2016-04-17	10	115
"11340"	2016-04-17	11	121
"11341"	2016-04-17	12	115
"11342"	2016-04-17	13	115
"11343"	2016-04-17	14	115
"11344"	2016-04-17	15	115
"11345"	2016-04-17	16	115
"11346"	2016-04-17	17	103
"11347"	2016-04-17	18	96
"11348"	2016-04-17	19	126
"11349"	2016-04-17	20	160
"11350"	2016-04-17	21	152
"11351"	2016-04-17	22	145
"11352"	2016-04-17	23	200
"11353"	2016-04-18	0	120
"11354"	2016-04-18	1	105
"11355"	2016-04-18	2	97
"11356"	2016-04-18	3	23
"11357"	2016-04-18	4	26
"11358"	2016-04-18	5	67
"11359"	2016-04-18	6	5
"11360"	2016-04-18	7	15
"11361"	2016-04-18	8	130
"11362"	2016-04-18	9	173
"11363"	2016-04-18	10	168
"11364"	2016-04-18	11	192
"11365"	2016-04-18	12	98
"11366"	2016-04-18	13	141
"11367"	2016-04-18	14	168
"11368"	2016-04-18	15	166
"11369"	2016-04-18	16	168
"11370"	2016-04-18	17	168
"11371"	2016-04-18	18	145
"11372"	2016-04-18	19	144
"11373"	2016-04-18	20	161
"11374"	2016-04-18	21	146
"11375"	2016-04-18	22	144
"11376"	2016-04-18	23	100
"11377"	2016-04-19	0	95
"11378"	2016-04-19	1	95
"11379"	2016-04-19	2	92
"11380"	2016-04-19	3	24
"11381"	2016-04-19	4	55
"11382"	2016-04-19	5	55
"11383"	2016-04-19	6	24
"11384"	2016-04-19	7	95
"11385"	2016-04-19	8	143
"11386"	2016-04-19	9	130
"11387"	2016-04-19	10	130
"11388"	2016-04-19	11	130
"11389"	2016-04-19	12	98
"11390"	2016-04-19	13	144
"11391"	2016-04-19	14	177
"11392"	2016-04-19	15	145
"11393"	2016-04-19	16	115
"11394"	2016-04-19	17	98
"11395"	2016-04-19	18	130
"11396"	2016-04-19	19	110
"11397"	2016-04-19	20	130
"11398"	2016-04-19	21	130
"11399"	2016-04-19	22	70
"11400"	2016-04-19	23	5
"11401"	2016-04-20	0	130
"11402"	2016-04-20	1	1
"11403"	2016-04-20	2	1
"11404"	2016-04-20	3	0
"11405"	2016-04-20	4	0
"11406"	2016-04-20	5	1
"11407"	2016-04-20	6	0
"11408"	2016-04-20	7	21
"11409"	2016-04-20	8	95
"11410"	2016-04-20	9	95
"11411"	2016-04-20	10	95
"11412"	2016-04-20	11	95
"11413"	2016-04-20	12	6
"11414"	2016-04-20	13	85
"11415"	2016-04-20	14	95
"11416"	2016-04-20	15	100
"11417"	2016-04-20	16	111
"11418"	2016-04-20	17	70
"11419"	2016-04-20	18	30
"11420"	2016-04-20	19	120
"11421"	2016-04-20	20	128
"11422"	2016-04-20	21	111
"11423"	2016-04-20	22	4
"11424"	2016-04-20	23	5
"11425"	2016-04-21	0	128
"11426"	2016-04-21	1	98
"11427"	2016-04-21	2	50
"11428"	2016-04-21	3	67
"11429"	2016-04-21	4	50
"11430"	2016-04-21	5	70
"11431"	2016-04-21	6	5
"11432"	2016-04-21	7	93
"11433"	2016-04-21	8	139
"11434"	2016-04-21	9	172
"11435"	2016-04-21	10	144
"11436"	2016-04-21	11	88
"11437"	2016-04-21	12	5
"11438"	2016-04-21	13	30
"11439"	2016-04-21	14	144
"11440"	2016-04-21	15	144
"11441"	2016-04-21	16	144
"11442"	2016-04-21	17	95
"11443"	2016-04-21	18	70
"11444"	2016-04-21	19	60
"11445"	2016-04-21	20	158
"11446"	2016-04-21	21	146
"11447"	2016-04-21	22	145
"11448"	2016-04-21	23	145
"11449"	2016-04-22	0	146
"11450"	2016-04-22	1	130
"11451"	2016-04-22	2	130
"11452"	2016-04-22	3	70
"11453"	2016-04-22	4	70
"11454"	2016-04-22	5	70
"11455"	2016-04-22	6	50
"11456"	2016-04-22	7	100
"11457"	2016-04-22	8	113
"11458"	2016-04-22	9	177
"11459"	2016-04-22	10	175
"11460"	2016-04-22	11	183
"11461"	2016-04-22	12	85
"11462"	2016-04-22	13	30
"11463"	2016-04-22	14	130
"11464"	2016-04-22	15	130
"11465"	2016-04-22	16	130
"11466"	2016-04-22	17	130
"11467"	2016-04-22	18	85
"11468"	2016-04-22	19	85
"11469"	2016-04-22	20	188
"11470"	2016-04-22	21	188
"11471"	2016-04-22	22	188
"11472"	2016-04-22	23	180
"11473"	2016-04-23	0	175
"11474"	2016-04-23	1	100
"11475"	2016-04-23	2	5
"11476"	2016-04-23	3	90
"11477"	2016-04-23	4	90
"11478"	2016-04-23	5	71
"11479"	2016-04-23	6	1
"11480"	2016-04-23	7	1
"11481"	2016-04-23	8	10
"11482"	2016-04-23	9	55
"11483"	2016-04-23	10	100
"11484"	2016-04-23	11	130
"11485"	2016-04-23	12	130
"11486"	2016-04-23	13	60
"11487"	2016-04-23	14	17
"11488"	2016-04-23	15	17
"11489"	2016-04-23	16	13
"11490"	2016-04-23	17	5
"11491"	2016-04-23	18	11
"11492"	2016-04-23	19	130
"11493"	2016-04-23	20	130
"11494"	2016-04-23	21	130
"11495"	2016-04-23	22	130
"11496"	2016-04-23	23	130
"11497"	2016-04-24	0	130
"11498"	2016-04-24	1	5
"11499"	2016-04-24	2	0
"11500"	2016-04-24	3	0
"11501"	2016-04-24	4	0
"11502"	2016-04-24	5	0
"11503"	2016-04-24	6	0
"11504"	2016-04-24	7	0
"11505"	2016-04-24	8	0
"11506"	2016-04-24	9	1
"11507"	2016-04-24	10	90
"11508"	2016-04-24	11	5
"11509"	2016-04-24	12	0
"11510"	2016-04-24	13	0
"11511"	2016-04-24	14	0
"11512"	2016-04-24	15	0
"11513"	2016-04-24	16	0
"11514"	2016-04-24	17	0
"11515"	2016-04-24	18	0
"11516"	2016-04-24	19	30
"11517"	2016-04-24	20	127
"11518"	2016-04-24	21	130
"11519"	2016-04-24	22	6
"11520"	2016-04-24	23	130
"11521"	2016-04-25	0	4
"11522"	2016-04-25	1	1
"11523"	2016-04-25	2	0
"11524"	2016-04-25	3	0
"11525"	2016-04-25	4	1
"11526"	2016-04-25	5	4
"11527"	2016-04-25	6	5
"11528"	2016-04-25	7	70
"11529"	2016-04-25	8	180
"11530"	2016-04-25	9	215
"11531"	2016-04-25	10	210
"11532"	2016-04-25	11	205
"11533"	2016-04-25	12	190
"11534"	2016-04-25	13	180
"11535"	2016-04-25	14	190
"11536"	2016-04-25	15	190
"11537"	2016-04-25	16	180
"11538"	2016-04-25	17	130
"11539"	2016-04-25	18	115
"11540"	2016-04-25	19	130
"11541"	2016-04-25	20	124
"11542"	2016-04-25	21	124
"11543"	2016-04-25	22	115
"11544"	2016-04-25	23	99
"11545"	2016-04-26	0	70
"11546"	2016-04-26	1	70
"11547"	2016-04-26	2	70
"11548"	2016-04-26	3	10
"11549"	2016-04-26	4	2
"11550"	2016-04-26	5	1
"11551"	2016-04-26	6	0
"11552"	2016-04-26	7	70
"11553"	2016-04-26	8	125
"11554"	2016-04-26	9	131
"11555"	2016-04-26	10	145
"11556"	2016-04-26	11	190
"11557"	2016-04-26	12	190
"11558"	2016-04-26	13	187
"11559"	2016-04-26	14	215
"11560"	2016-04-26	15	207
"11561"	2016-04-26	16	207
"11562"	2016-04-26	17	215
"11563"	2016-04-26	18	190
"11564"	2016-04-26	19	174
"11565"	2016-04-26	20	151
"11566"	2016-04-26	21	180
"11567"	2016-04-26	22	155
"11568"	2016-04-26	23	216
"11569"	2016-04-27	0	210
"11570"	2016-04-27	1	230
"11571"	2016-04-27	2	131
"11572"	2016-04-27	3	149
"11573"	2016-04-27	4	128
"11574"	2016-04-27	5	130
"11575"	2016-04-27	6	128
"11576"	2016-04-27	7	131
"11577"	2016-04-27	8	157
"11578"	2016-04-27	9	197
"11579"	2016-04-27	10	197
"11580"	2016-04-27	11	200
"11581"	2016-04-27	12	190
"11582"	2016-04-27	13	197
"11583"	2016-04-27	14	200
"11584"	2016-04-27	15	197
"11585"	2016-04-27	16	197
"11586"	2016-04-27	17	197
"11587"	2016-04-27	18	203
"11588"	2016-04-27	19	197
"11589"	2016-04-27	20	197
"11590"	2016-04-27	21	197
"11591"	2016-04-27	22	197
"11592"	2016-04-27	23	190
"11593"	2016-04-28	0	180
"11594"	2016-04-28	1	180
"11595"	2016-04-28	2	130
"11596"	2016-04-28	3	70
"11597"	2016-04-28	4	70
"11598"	2016-04-28	5	70
"11599"	2016-04-28	6	30
"11600"	2016-04-28	7	128
"11601"	2016-04-28	8	149
"11602"	2016-04-28	9	210
"11603"	2016-04-28	10	204
"11604"	2016-04-28	11	200
"11605"	2016-04-28	12	160
"11606"	2016-04-28	13	175
"11607"	2016-04-28	14	190
"11608"	2016-04-28	15	155
"11609"	2016-04-28	16	142
"11610"	2016-04-28	17	175
"11611"	2016-04-28	18	130
"11612"	2016-04-28	19	130
"11613"	2016-04-28	20	180
"11614"	2016-04-28	21	180
"11615"	2016-04-28	22	180
"11616"	2016-04-28	23	156
"11617"	2016-04-29	0	175
"11618"	2016-04-29	1	130
"11619"	2016-04-29	2	130
"11620"	2016-04-29	3	70
"11621"	2016-04-29	4	60
"11622"	2016-04-29	5	30
"11623"	2016-04-29	6	70
"11624"	2016-04-29	7	128
"11625"	2016-04-29	8	155
"11626"	2016-04-29	9	197
"11627"	2016-04-29	10	197
"11628"	2016-04-29	11	197
"11629"	2016-04-29	12	190
"11630"	2016-04-29	13	149
"11631"	2016-04-29	14	190
"11632"	2016-04-29	15	151
"11633"	2016-04-29	16	161
"11634"	2016-04-29	17	180
"11635"	2016-04-29	18	190
"11636"	2016-04-29	19	190
"11637"	2016-04-29	20	197
"11638"	2016-04-29	21	197
"11639"	2016-04-29	22	190
"11640"	2016-04-29	23	170
"11641"	2016-04-30	0	130
"11642"	2016-04-30	1	130
"11643"	2016-04-30	2	127
"11644"	2016-04-30	3	70
"11645"	2016-04-30	4	70
"11646"	2016-04-30	5	70
"11647"	2016-04-30	6	21
"11648"	2016-04-30	7	61
"11649"	2016-04-30	8	190
"11650"	2016-04-30	9	197
"11651"	2016-04-30	10	200
"11652"	2016-04-30	11	200
"11653"	2016-04-30	12	175
"11654"	2016-04-30	13	151
"11655"	2016-04-30	14	175
"11656"	2016-04-30	15	124
"11657"	2016-04-30	16	100
"11658"	2016-04-30	17	100
"11659"	2016-04-30	18	30
"11660"	2016-04-30	19	100
"11661"	2016-04-30	20	124
"11662"	2016-04-30	21	115
"11663"	2016-04-30	22	100
"11664"	2016-04-30	23	100
"11665"	2016-05-01	0	100
"11666"	2016-05-01	1	25
"11667"	2016-05-01	2	1
"11668"	2016-05-01	3	0
"11669"	2016-05-01	4	0
"11670"	2016-05-01	5	0
"11671"	2016-05-01	6	0
"11672"	2016-05-01	7	0
"11673"	2016-05-01	8	0
"11674"	2016-05-01	9	1
"11675"	2016-05-01	10	6
"11676"	2016-05-01	11	30
"11677"	2016-05-01	12	11
"11678"	2016-05-01	13	11
"11679"	2016-05-01	14	11
"11680"	2016-05-01	15	30
"11681"	2016-05-01	16	30
"11682"	2016-05-01	17	5
"11683"	2016-05-01	18	5
"11684"	2016-05-01	19	30
"11685"	2016-05-01	20	183
"11686"	2016-05-01	21	194
"11687"	2016-05-01	22	204
"11688"	2016-05-01	23	200
"11689"	2016-05-02	0	100
"11690"	2016-05-02	1	70
"11691"	2016-05-02	2	5
"11692"	2016-05-02	3	0
"11693"	2016-05-02	4	0
"11694"	2016-05-02	5	0
"11695"	2016-05-02	6	0
"11696"	2016-05-02	7	100
"11697"	2016-05-02	8	100
"11698"	2016-05-02	9	130
"11699"	2016-05-02	10	175
"11700"	2016-05-02	11	140
"11701"	2016-05-02	12	130
"11702"	2016-05-02	13	100
"11703"	2016-05-02	14	130
"11704"	2016-05-02	15	187
"11705"	2016-05-02	16	180
"11706"	2016-05-02	17	130
"11707"	2016-05-02	18	130
"11708"	2016-05-02	19	130
"11709"	2016-05-02	20	200
"11710"	2016-05-02	21	96
"11711"	2016-05-02	22	96
"11712"	2016-05-02	23	80
"11713"	2016-05-03	0	130
"11714"	2016-05-03	1	100
"11715"	2016-05-03	2	80
"11716"	2016-05-03	3	70
"11717"	2016-05-03	4	70
"11718"	2016-05-03	5	75
"11719"	2016-05-03	6	10
"11720"	2016-05-03	7	121
"11721"	2016-05-03	8	130
"11722"	2016-05-03	9	202
"11723"	2016-05-03	10	150
"11724"	2016-05-03	11	130
"11725"	2016-05-03	12	130
"11726"	2016-05-03	13	148
"11727"	2016-05-03	14	180
"11728"	2016-05-03	15	180
"11729"	2016-05-03	16	171
"11730"	2016-05-03	17	124
"11731"	2016-05-03	18	86
"11732"	2016-05-03	19	190
"11733"	2016-05-03	20	190
"11734"	2016-05-03	21	179
"11735"	2016-05-03	22	124
"11736"	2016-05-03	23	113
"11737"	2016-05-04	0	200
"11738"	2016-05-04	1	151
"11739"	2016-05-04	2	71
"11740"	2016-05-04	3	70
"11741"	2016-05-04	4	70
"11742"	2016-05-04	5	70
"11743"	2016-05-04	6	10
"11744"	2016-05-04	7	128
"11745"	2016-05-04	8	114
"11746"	2016-05-04	9	200
"11747"	2016-05-04	10	196
"11748"	2016-05-04	11	205
"11749"	2016-05-04	12	91
"11750"	2016-05-04	13	44
"11751"	2016-05-04	14	80
"11752"	2016-05-04	15	44
"11753"	2016-05-04	16	33
"11754"	2016-05-04	17	141
"11755"	2016-05-04	18	100
"11756"	2016-05-04	19	80
"11757"	2016-05-04	20	150
"11758"	2016-05-04	21	80
"11759"	2016-05-04	22	34
"11760"	2016-05-04	23	91
"11761"	2016-05-05	0	14
"11762"	2016-05-05	1	8
"11763"	2016-05-05	2	3
"11764"	2016-05-05	3	4
"11765"	2016-05-05	4	5
"11766"	2016-05-05	5	4
"11767"	2016-05-05	6	3
"11768"	2016-05-05	7	5
"11769"	2016-05-05	8	52
"11770"	2016-05-05	9	100
"11771"	2016-05-05	10	140
"11772"	2016-05-05	11	140
"11773"	2016-05-05	12	53
"11774"	2016-05-05	13	44
"11775"	2016-05-05	14	64
"11776"	2016-05-05	15	100
"11777"	2016-05-05	16	79
"11778"	2016-05-05	17	44
"11779"	2016-05-05	18	36
"11780"	2016-05-05	19	80
"11781"	2016-05-05	20	202
"11782"	2016-05-05	21	175
"11783"	2016-05-05	22	151
"11784"	2016-05-05	23	170
"11785"	2016-05-06	0	25
"11786"	2016-05-06	1	6
"11787"	2016-05-06	2	1
"11788"	2016-05-06	3	5
"11789"	2016-05-06	4	5
"11790"	2016-05-06	5	6
"11791"	2016-05-06	6	10
"11792"	2016-05-06	7	40
"11793"	2016-05-06	8	110
"11794"	2016-05-06	9	190
"11795"	2016-05-06	10	200
"11796"	2016-05-06	11	214
"11797"	2016-05-06	12	180
"11798"	2016-05-06	13	116
"11799"	2016-05-06	14	161
"11800"	2016-05-06	15	170
"11801"	2016-05-06	16	80
"11802"	2016-05-06	17	37
"11803"	2016-05-06	18	25
"11804"	2016-05-06	19	25
"11805"	2016-05-06	20	120
"11806"	2016-05-06	21	110
"11807"	2016-05-06	22	120
"11808"	2016-05-06	23	161
"11809"	2016-05-07	0	48
"11810"	2016-05-07	1	6
"11811"	2016-05-07	2	1
"11812"	2016-05-07	3	0
"11813"	2016-05-07	4	0
"11814"	2016-05-07	5	0
"11815"	2016-05-07	6	0
"11816"	2016-05-07	7	3
"11817"	2016-05-07	8	56
"11818"	2016-05-07	9	170
"11819"	2016-05-07	10	151
"11820"	2016-05-07	11	209
"11821"	2016-05-07	12	129
"11822"	2016-05-07	13	100
"11823"	2016-05-07	14	100
"11824"	2016-05-07	15	80
"11825"	2016-05-07	16	27
"11826"	2016-05-07	17	21
"11827"	2016-05-07	18	19
"11828"	2016-05-07	19	31
"11829"	2016-05-07	20	175
"11830"	2016-05-07	21	170
"11831"	2016-05-07	22	161
"11832"	2016-05-07	23	156
"11833"	2016-05-08	0	130
"11834"	2016-05-08	1	80
"11835"	2016-05-08	2	10
"11836"	2016-05-08	3	0
"11837"	2016-05-08	4	0
"11838"	2016-05-08	5	0
"11839"	2016-05-08	6	0
"11840"	2016-05-08	7	0
"11841"	2016-05-08	8	0
"11842"	2016-05-08	9	6
"11843"	2016-05-08	10	10
"11844"	2016-05-08	11	30
"11845"	2016-05-08	12	20
"11846"	2016-05-08	13	21
"11847"	2016-05-08	14	50
"11848"	2016-05-08	15	10
"11849"	2016-05-08	16	10
"11850"	2016-05-08	17	10
"11851"	2016-05-08	18	6
"11852"	2016-05-08	19	30
"11853"	2016-05-08	20	170
"11854"	2016-05-08	21	219
"11855"	2016-05-08	22	205
"11856"	2016-05-08	23	205
"11857"	2016-05-09	0	11
"11858"	2016-05-09	1	10
"11859"	2016-05-09	2	5
"11860"	2016-05-09	3	10
"11861"	2016-05-09	4	10
"11862"	2016-05-09	5	5
"11863"	2016-05-09	6	0
"11864"	2016-05-09	7	26
"11865"	2016-05-09	8	154
"11866"	2016-05-09	9	170
"11867"	2016-05-09	10	100
"11868"	2016-05-09	11	130
"11869"	2016-05-09	12	41
"11870"	2016-05-09	13	100
"11871"	2016-05-09	14	180
"11872"	2016-05-09	15	120
"11873"	2016-05-09	16	135
"11874"	2016-05-09	17	118
"11875"	2016-05-09	18	60
"11876"	2016-05-09	19	30
"11877"	2016-05-09	20	202
"11878"	2016-05-09	21	185
"11879"	2016-05-09	22	170
"11880"	2016-05-09	23	162
"11881"	2016-05-10	0	80
"11882"	2016-05-10	1	30
"11883"	2016-05-10	2	10
"11884"	2016-05-10	3	50
"11885"	2016-05-10	4	40
"11886"	2016-05-10	5	10
"11887"	2016-05-10	6	0
"11888"	2016-05-10	7	55
"11889"	2016-05-10	8	170
"11890"	2016-05-10	9	190
"11891"	2016-05-10	10	141
"11892"	2016-05-10	11	141
"11893"	2016-05-10	12	100
"11894"	2016-05-10	13	100
"11895"	2016-05-10	14	141
"11896"	2016-05-10	15	178
"11897"	2016-05-10	16	180
"11898"	2016-05-10	17	180
"11899"	2016-05-10	18	156
"11900"	2016-05-10	19	35
"11901"	2016-05-10	20	190
"11902"	2016-05-10	21	215
"11903"	2016-05-10	22	190
"11904"	2016-05-10	23	156
"11905"	2016-05-11	0	10
"11906"	2016-05-11	1	19
"11907"	2016-05-11	2	10
"11908"	2016-05-11	3	50
"11909"	2016-05-11	4	135
"11910"	2016-05-11	5	51
"11911"	2016-05-11	6	10
"11912"	2016-05-11	7	160
"11913"	2016-05-11	8	161
"11914"	2016-05-11	9	228
"11915"	2016-05-11	10	227
"11916"	2016-05-11	11	223
"11917"	2016-05-11	12	48
"11918"	2016-05-11	13	56
"11919"	2016-05-11	14	200
"11920"	2016-05-11	15	178
"11921"	2016-05-11	16	175
"11922"	2016-05-11	17	146
"11923"	2016-05-11	18	30
"11924"	2016-05-11	19	129
"11925"	2016-05-11	20	156
"11926"	2016-05-11	21	210
"11927"	2016-05-11	22	183
"11928"	2016-05-11	23	1
"11929"	2016-05-12	0	100
"11930"	2016-05-12	1	9
"11931"	2016-05-12	2	80
"11932"	2016-05-12	3	10
"11933"	2016-05-12	4	51
"11934"	2016-05-12	5	5
"11935"	2016-05-12	6	0
"11936"	2016-05-12	7	102
"11937"	2016-05-12	8	46
"11938"	2016-05-12	9	200
"11939"	2016-05-12	10	223
"11940"	2016-05-12	11	220
"11941"	2016-05-12	12	30
"11942"	2016-05-12	13	100
"11943"	2016-05-12	14	175
"11944"	2016-05-12	15	105
"11945"	2016-05-12	16	149
"11946"	2016-05-12	17	80
"11947"	2016-05-12	18	39
"11948"	2016-05-12	19	102
"11949"	2016-05-12	20	80
"11950"	2016-05-12	21	80
"11951"	2016-05-12	22	102
"11952"	2016-05-12	23	1
"11953"	2016-05-13	0	146
"11954"	2016-05-13	1	10
"11955"	2016-05-13	2	0
"11956"	2016-05-13	3	0
"11957"	2016-05-13	4	0
"11958"	2016-05-13	5	0
"11959"	2016-05-13	6	0
"11960"	2016-05-13	7	1
"11961"	2016-05-13	8	69
"11962"	2016-05-13	9	61
"11963"	2016-05-13	10	43
"11964"	2016-05-13	11	85
"11965"	2016-05-13	12	21
"11966"	2016-05-13	13	10
"11967"	2016-05-13	14	31
"11968"	2016-05-13	15	30
"11969"	2016-05-13	16	30
"11970"	2016-05-13	17	30
"11971"	2016-05-13	18	30
"11972"	2016-05-13	19	15
"11973"	2016-05-13	20	51
"11974"	2016-05-13	21	130
"11975"	2016-05-13	22	32
"11976"	2016-05-13	23	100
"11977"	2016-05-14	0	120
"11978"	2016-05-14	1	9
"11979"	2016-05-14	2	1
"11980"	2016-05-14	3	1
"11981"	2016-05-14	4	5
"11982"	2016-05-14	5	0
"11983"	2016-05-14	6	0
"11984"	2016-05-14	7	10
"11985"	2016-05-14	8	56
"11986"	2016-05-14	9	56
"11987"	2016-05-14	10	190
"11988"	2016-05-14	11	190
"11989"	2016-05-14	12	60
"11990"	2016-05-14	13	84
"11991"	2016-05-14	14	59
"11992"	2016-05-14	15	19
"11993"	2016-05-14	16	11
"11994"	2016-05-14	17	5
"11995"	2016-05-14	18	10
"11996"	2016-05-14	19	100
"11997"	2016-05-14	20	102
"11998"	2016-05-14	21	100
"11999"	2016-05-14	22	100
"12000"	2016-05-14	23	30
"12001"	2016-05-15	0	170
"12002"	2016-05-15	1	85
"12003"	2016-05-15	2	10
"12004"	2016-05-15	3	0
"12005"	2016-05-15	4	0
"12006"	2016-05-15	5	0
"12007"	2016-05-15	6	0
"12008"	2016-05-15	7	0
"12009"	2016-05-15	8	0
"12010"	2016-05-15	9	10
"12011"	2016-05-15	10	75
"12012"	2016-05-15	11	183
"12013"	2016-05-15	12	21
"12014"	2016-05-15	13	30
"12015"	2016-05-15	14	10
"12016"	2016-05-15	15	10
"12017"	2016-05-15	16	6
"12018"	2016-05-15	17	5
"12019"	2016-05-15	18	5
"12020"	2016-05-15	19	10
"12021"	2016-05-15	20	74
"12022"	2016-05-15	21	141
"12023"	2016-05-15	22	199
"12024"	2016-05-15	23	126
"12025"	2016-05-16	0	30
"12026"	2016-05-16	1	0
"12027"	2016-05-16	2	0
